Brand,Product_Description,Screen_Size,RAM,Processor,GPU,GPU_Type,Resolution,Condition,Price
2,79,15.6,0,6,0,0,0,3,658.66
0,80,15.6,0,23,3,0,1,0,610.06
0,80,14.0,0,4,3,0,1,4,807.46
3,54,14.0,0,14,50,0,0,0,451.99
3,80,15.6,2,25,5,0,4,2,420.0
1,80,13.3,0,13,0,0,0,3,625.0
0,63,15.6,2,6,0,0,0,2,620.0
1,75,15.6,2,4,5,0,0,2,449.99
1,77,15.0,7,16,150,2,0,1,868.99
3,75,15.6,2,33,5,0,4,2,299.99
3,79,15.6,2,16,0,0,4,2,549.0
0,78,15.0,0,14,80,2,0,0,708.99
3,68,14.0,5,47,23,1,0,2,189.95
1,78,14.0,0,4,0,0,0,3,500.0
4,75,14.603122508636531,5,78,2,1,0,3,329.0
0,71,14.0,0,9,3,0,0,0,856.79
1,71,14.603122508636531,2,9,3,1,1,2,499.0
1,80,17.0,3,75,242,2,0,1,455.0
5,75,12.4,2,224,3,1,1,2,379.99
1,79,15.6,0,69,243,2,7,1,320.0
1,78,15.6,2,46,166,1,0,4,700.82
0,80,14.0,0,16,3,0,1,4,751.06
29,80,15.6,2,4,0,0,0,2,750.0
1,78,13.3,2,2,2,0,0,2,599.0
3,64,14.0,2,23,244,0,0,4,349.99
0,74,15.6,2,33,114,0,4,2,349.99
0,73,14.0,2,23,5,0,0,2,490.0
1,75,15.6,2,4,0,0,0,2,679.99
5,80,12.4,2,23,5,0,8,2,899.99
1,61,14.0,1,29,5,0,0,1,399.0
0,79,14.0,2,84,74,2,18,1,220.0
0,76,14.0,2,51,3,1,1,2,404.99
13,80,14.0,1,225,3,1,57,2,569.95
0,72,14.603122508636531,1,33,5,1,0,2,300.0
1,77,15.6,3,226,3,13,28,0,789.19
3,77,14.0,2,39,17,0,0,1,255.0
0,76,14.0,2,4,67,0,0,2,823.24
0,80,14.0,5,47,23,0,4,3,149.99
1,79,14.0,0,39,3,0,0,1,345.0
0,76,14.0,1,227,3,1,1,3,949.99
0,66,14.0,3,228,3,1,0,2,999.0
14,36,15.6,5,47,3,1,1,3,274.99
0,76,14.0,3,29,5,0,0,2,799.99
0,80,14.603122508636531,0,10,1,0,4,1,299.0
1,73,13.3,2,2,4,0,0,3,319.99
0,79,15.6,3,229,217,1,0,1,833.99
1,79,14.0,2,4,0,0,0,2,549.0
2,70,15.6,0,16,99,2,0,3,827.0
1,76,15.6,5,230,166,1,4,4,764.57
7,77,14.603122508636531,1,9,3,1,1,2,999.99
5,80,12.4,1,168,3,1,1,4,476.77
5,80,15.0,0,16,0,0,35,3,900.0
4,75,14.0,2,4,0,0,0,2,914.26
9,79,13.3,0,66,5,0,0,3,400.0
3,78,15.6,1,66,5,0,4,2,449.99
1,80,14.0,3,18,2,0,1,1,445.0
1,73,15.6,5,46,166,1,0,4,700.82
0,80,14.0,2,27,15,0,5,2,909.82
1,73,13.3,2,5,166,1,0,4,606.59
1,78,14.0,2,10,3,0,0,1,265.0
1,79,14.603122508636531,0,19,172,0,1,1,215.0
1,80,14.0,0,7,0,0,0,2,898.99
0,72,14.0,5,34,23,0,4,3,278.99
0,62,14.0,2,33,5,0,0,2,357.84
1,76,15.6,5,230,166,1,4,4,816.74
1,80,15.6,3,60,171,2,1,0,489.0
0,73,14.0,6,6,0,0,0,2,500.0
3,80,15.6,5,2,3,0,0,3,350.0
3,80,13.5,0,14,0,0,23,4,932.78
0,76,15.6,2,231,22,2,0,2,525.0
0,79,15.6,2,16,0,0,0,2,649.0
3,77,14.603122508636531,1,4,0,1,1,3,998.0
1,79,15.6,3,36,25,2,1,0,599.0
0,79,13.3,2,33,5,0,0,3,350.0
1,70,15.6,0,23,5,0,0,1,299.0
0,79,14.603122508636531,2,10,1,0,4,1,295.0
3,72,15.6,2,33,5,0,0,2,279.0
0,71,14.0,5,34,3,0,4,2,148.25
1,67,15.6,0,9,3,0,0,0,670.89
1,73,15.6,5,230,166,1,4,4,808.63
1,80,15.6,2,231,14,0,0,2,449.0
0,80,15.6,0,23,5,0,0,3,675.0
1,80,14.603122508636531,0,84,6,0,1,1,215.0
2,80,14.0,2,232,3,0,0,3,449.99
11,80,14.0,2,23,5,0,0,2,699.0
3,74,14.0,5,33,0,0,4,3,449.0
5,76,12.3,0,29,66,0,40,3,750.0
1,73,15.6,0,7,0,0,0,2,650.0
1,79,14.603122508636531,2,23,5,0,0,4,799.99
3,79,15.6,2,4,0,0,0,2,499.99
3,73,15.6,2,0,0,0,0,2,849.99
1,78,14.603122508636531,0,19,172,0,1,1,255.0
3,77,17.3,2,33,5,0,18,2,388.26
3,69,15.6,2,33,5,0,0,3,350.0
1,79,14.0,0,1,3,0,1,1,210.0
9,77,13.3,2,16,0,0,0,2,699.99
3,77,15.6,1,78,2,0,4,2,589.0
0,79,15.6,2,16,0,0,0,3,473.54
7,79,17.3,0,16,12,1,0,2,949.99
1,75,14.0,0,98,172,0,7,1,265.0
4,73,14.0,2,16,0,0,0,3,461.79
1,68,14.0,3,4,0,0,0,2,605.0
3,73,15.0,2,233,3,1,1,2,359.0
0,80,14.0,2,4,0,0,0,2,495.0
2,72,15.6,2,20,5,0,0,2,319.0
0,78,15.6,2,33,5,0,0,3,293.82
4,80,14.0,2,16,3,0,0,3,599.99
0,77,15.0,0,14,50,0,0,1,439.99
1,80,16.0,0,7,0,1,5,4,659.99
5,77,15.0,2,14,0,0,35,2,898.0
14,79,15.6,2,33,5,0,0,3,250.0
0,77,15.6,2,4,0,1,1,2,500.0
5,78,12.4,2,4,0,0,1,2,679.0
3,77,13.3,2,23,5,0,0,3,599.99
0,78,14.0,0,7,0,0,13,2,900.0
9,80,15.6,1,234,2,1,0,2,637.49
3,80,14.0,0,2,234,2,0,1,399.0
0,69,15.6,2,33,5,0,0,2,400.0
3,80,14.0,2,85,0,0,4,2,479.0
0,79,14.0,1,235,3,1,1,0,411.81
1,67,15.6,2,4,5,0,0,2,499.99
3,15,15.6,2,33,5,0,0,2,498.99
0,72,15.6,2,38,97,0,0,0,242.1
1,80,12.5,2,1,2,0,0,1,225.0
0,79,14.0,0,14,5,0,5,2,999.0
2,80,15.6,2,33,3,1,0,3,311.1
3,78,13.5,0,14,0,0,23,2,989.99
3,77,13.3,2,16,0,0,0,3,599.0
5,77,14.4,0,4,0,0,12,2,969.0
1,79,15.6,0,12,43,0,0,2,950.0
3,78,14.0,3,4,0,0,0,4,604.99
1,72,14.0,2,4,0,0,0,0,404.96
0,80,14.603122508636531,2,38,6,0,4,1,157.45
13,80,14.603122508636531,1,9,3,1,1,2,729.99
1,80,13.3,0,31,0,0,6,2,700.0
3,78,14.0,0,67,3,0,1,2,628.86
2,72,15.6,2,20,5,0,0,2,347.0
4,65,15.6,2,236,3,2,0,2,523.99
3,80,15.6,2,4,0,0,0,3,679.99
1,80,14.0,0,7,0,0,5,3,750.0
5,76,13.0,0,6,0,0,24,2,999.99
11,71,15.6,0,16,0,0,0,2,989.99
0,80,14.0,0,7,0,0,13,2,950.0
3,78,17.3,1,237,3,1,1,2,590.96
3,66,14.0,1,238,3,3,36,0,449.99
0,80,15.6,2,33,5,0,4,3,510.0
0,80,15.6,3,4,3,0,1,0,657.06
1,80,14.0,0,12,0,0,67,4,699.99
3,63,14.0,0,29,5,0,0,3,761.0
1,80,14.0,0,14,0,0,13,2,849.0
1,80,14.603122508636531,5,84,6,0,1,1,185.0
0,77,13.3,2,23,5,0,0,2,899.99
3,77,13.3,2,4,0,0,0,3,599.99
0,77,14.0,0,16,50,1,0,0,509.99
3,63,15.6,0,9,3,0,68,0,522.69
3,80,14.0,0,2,203,0,0,1,260.0
2,77,15.6,5,66,5,0,0,2,292.49
0,78,14.0,5,34,23,0,4,2,199.99
1,69,14.0,2,10,245,1,4,1,191.99
5,74,12.3,2,4,0,0,40,3,649.0
3,79,14.0,0,16,0,0,0,3,610.84
1,79,14.0,3,23,3,0,1,0,399.0
1,80,14.0,3,29,3,0,1,3,450.0
3,79,14.0,0,16,0,0,0,3,750.0
3,80,14.0,0,29,3,0,0,3,885.0
0,78,14.0,0,16,3,1,1,4,929.66
5,77,13.0,2,6,50,0,1,1,691.99
1,79,14.0,0,11,3,0,1,0,271.66
1,79,14.0,2,69,159,2,1,1,245.0
0,73,14.0,1,239,3,1,0,2,249.99
1,75,15.6,0,16,0,0,0,4,449.0
0,77,15.6,2,33,5,0,4,2,450.0
1,78,13.3,2,2,3,0,0,3,349.99
1,73,13.3,0,7,3,1,0,2,300.0
3,75,14.0,0,69,194,2,0,1,299.0
3,77,14.0,0,85,0,1,1,3,649.0
1,79,14.0,1,198,3,1,1,2,11.26
3,80,13.3,2,4,0,0,0,2,549.0
3,65,13.3,0,9,3,0,0,0,624.09
1,73,14.0,3,4,0,0,0,3,875.0
5,70,15.0,2,14,0,0,35,3,900.0
1,80,14.0,0,14,3,0,1,2,849.0
4,74,15.6,2,4,0,0,0,2,599.0
29,80,13.5,0,18,66,0,3,3,699.99
0,70,15.6,2,4,22,2,0,2,649.99
3,79,14.0,2,2,203,0,0,1,270.0
3,76,14.0,2,69,194,2,0,1,265.0
1,66,13.3,0,16,0,0,0,2,200.0
5,75,12.4,2,6,0,0,8,3,600.0
3,79,14.0,0,4,3,1,1,2,849.95
1,66,15.6,3,60,25,2,0,3,950.0
2,77,15.6,2,20,5,0,0,3,349.99
1,80,14.603122508636531,0,38,181,0,1,1,270.0
1,77,15.6,0,4,0,0,0,0,399.0
3,79,17.3,1,240,3,1,1,2,999.99
11,80,17.0,1,142,3,3,49,3,829.99
3,79,14.0,2,4,0,0,0,2,439.0
1,80,15.6,3,29,171,2,1,0,649.0
1,77,14.0,2,19,172,0,1,1,235.0
1,79,14.0,0,10,3,0,1,1,210.0
0,78,14.0,2,16,0,0,0,2,549.47
0,79,14.0,0,7,0,0,5,2,728.5
1,69,15.6,0,9,3,1,1,3,791.99
1,80,14.0,0,2,2,0,1,1,295.0
0,80,14.0,0,16,67,0,0,2,875.99
1,80,14.0,0,16,0,0,0,0,529.99
3,76,15.6,2,25,5,0,4,2,400.0
3,75,13.3,0,7,0,0,0,3,699.99
1,77,13.3,0,4,0,0,0,3,457.35
3,79,14.0,2,23,5,0,4,2,350.0
0,80,14.0,0,14,0,0,0,3,749.99
1,72,14.0,2,46,0,0,0,3,825.0
1,80,14.603122508636531,5,84,6,0,1,1,195.0
0,65,14.0,2,4,0,0,0,2,799.99
5,80,13.5,1,220,3,1,1,4,713.17
3,80,14.0,5,241,146,0,4,3,149.99
3,76,14.0,0,148,81,0,5,0,604.99
7,79,15.6,0,16,161,2,0,3,999.99
4,79,14.0,2,23,5,0,0,2,410.04
1,78,17.3,0,7,82,2,5,4,999.99
1,78,12.3,1,18,3,1,1,2,588.0
0,80,14.0,2,126,0,0,0,3,619.95
0,80,14.0,5,242,23,0,4,2,198.0
0,80,16.0,0,243,151,14,69,2,387.22
1,74,15.6,2,13,166,1,0,4,508.41
0,79,14.0,2,33,5,0,0,2,299.0
5,80,12.4,2,4,0,0,1,2,566.87
1,78,14.603122508636531,2,19,172,0,1,1,195.0
1,75,14.0,3,14,50,0,0,0,691.99
0,77,15.6,1,146,3,1,1,0,629.45
1,42,14.0,0,2,2,0,0,3,635.49
0,76,14.603122508636531,2,19,172,0,27,1,235.0
1,79,13.3,1,12,0,0,5,3,739.0
9,79,15.6,2,4,246,2,0,2,524.99
1,79,14.603122508636531,1,23,3,1,1,3,599.99
1,79,15.6,0,10,1,1,0,1,229.0
2,80,14.0,5,47,23,0,0,2,199.97
1,77,14.0,0,29,5,0,0,0,479.99
0,80,14.0,0,29,5,0,0,2,600.0
1,73,14.0,0,16,247,0,0,1,551.99
5,80,12.4,2,4,0,0,8,3,499.99
3,80,15.6,2,16,0,0,0,2,669.99
1,79,14.0,3,14,0,0,0,3,819.0
3,79,15.6,2,12,0,0,0,2,620.0
1,79,15.6,2,4,5,0,0,2,415.75
3,75,14.603122508636531,5,112,3,0,1,2,479.0
2,80,15.6,2,0,14,0,28,2,539.97
2,79,15.6,0,60,248,2,0,2,499.99
1,76,15.6,5,230,166,1,4,4,772.69
1,79,17.3,0,60,178,2,1,0,649.0
1,75,13.5,0,0,0,0,67,4,699.99
1,78,14.0,7,16,0,0,0,4,99.99
1,72,15.6,2,23,5,0,4,1,299.0
1,80,14.0,3,11,3,0,1,0,365.66
0,76,15.0,0,126,249,2,7,1,245.0
0,79,14.0,0,14,0,1,0,2,577.99
1,70,15.6,0,230,166,1,4,4,852.69
1,74,14.0,3,29,81,0,0,1,355.99
2,78,17.3,2,90,0,0,23,3,425.0
1,80,15.6,0,11,250,2,0,0,339.99
1,80,14.0,0,16,3,0,0,3,639.99
0,71,15.6,2,42,3,1,1,2,489.0
1,77,13.3,0,4,0,0,0,3,900.0
5,80,15.0,2,14,0,0,35,2,874.95
7,77,15.6,0,147,162,2,0,3,999.99
5,65,15.0,0,16,0,0,35,3,942.26
1,78,15.6,0,16,0,0,0,1,699.99
2,77,15.6,2,33,5,0,0,3,549.99
5,76,12.4,2,4,0,1,8,2,599.0
3,79,14.603122508636531,2,4,3,2,1,4,649.4
5,79,12.4,2,23,5,0,8,2,379.99
5,79,13.0,3,3,31,1,24,2,899.0
5,74,12.4,2,4,0,0,1,3,459.99
1,77,14.0,2,39,3,0,22,1,335.0
1,75,14.0,2,244,0,0,0,3,545.0
1,77,14.0,2,2,5,0,4,0,494.99
1,72,14.0,2,4,0,0,0,0,364.99
3,79,14.0,2,2,203,0,0,1,250.0
7,78,15.6,0,7,20,2,0,2,870.0
1,80,15.6,2,4,0,0,4,2,650.0
0,77,14.0,2,23,3,1,1,4,497.26
3,72,15.6,7,7,0,0,0,2,720.0
2,77,15.6,0,29,149,2,0,2,899.99
1,80,14.603122508636531,0,4,251,0,0,2,559.0
1,66,13.3,0,29,2,0,16,3,841.48
1,78,14.0,3,14,11,2,0,3,99.0
9,78,13.3,2,66,3,0,0,3,399.99
1,76,14.0,0,201,0,0,0,3,699.0
4,79,15.6,0,6,9,2,0,3,650.0
1,62,14.603122508636531,1,4,3,1,1,3,705.99
1,79,14.603122508636531,5,38,181,0,1,1,190.0
1,79,14.0,0,16,3,0,1,4,553.66
2,80,15.6,1,245,3,1,1,3,499.0
1,66,14.0,0,2,2,0,0,1,259.95
1,74,14.0,0,16,0,0,0,4,116.11
3,67,15.6,2,4,0,0,4,3,389.99
1,79,14.0,1,246,3,1,1,4,698.78
3,77,15.6,2,33,5,0,4,3,399.0
0,80,14.5,1,67,3,1,10,2,999.95
1,79,15.6,2,6,5,0,0,2,459.99
1,79,15.6,2,4,5,0,0,2,473.99
3,75,14.0,0,10,17,0,0,1,345.0
1,79,14.0,0,29,5,0,0,1,449.99
1,80,15.6,0,69,252,2,1,1,295.0
1,80,14.0,2,4,0,0,4,0,479.35
0,80,14.0,0,12,0,0,5,2,921.99
1,80,13.3,2,23,5,0,0,3,404.99
1,70,15.6,0,230,166,1,4,4,762.25
3,78,17.3,2,33,5,0,18,2,424.99
1,74,14.0,0,16,0,0,0,4,85.15
1,79,14.0,0,18,188,2,0,4,359.99
13,80,14.0,0,74,3,1,1,3,748.93
3,79,15.6,2,18,3,0,0,3,799.99
13,31,14.0,0,68,3,1,1,3,386.97
3,78,14.0,0,14,0,0,0,2,799.0
3,79,14.0,2,23,5,0,0,2,599.0
1,79,14.0,3,4,0,4,0,2,740.05
3,73,15.6,7,7,0,0,0,2,680.0
1,73,14.0,2,6,0,0,5,3,463.97
5,76,12.4,2,23,5,0,8,2,489.0
0,80,14.0,2,7,3,0,1,2,779.99
1,80,15.6,2,4,5,0,0,2,419.9
1,78,14.0,2,18,188,2,0,4,299.99
3,80,14.0,0,18,203,0,0,1,575.0
2,78,15.6,2,66,5,0,0,2,325.99
0,76,14.0,0,12,0,0,5,2,897.01
3,71,14.603122508636531,2,38,172,0,4,1,230.0
3,77,15.6,3,11,223,0,0,1,495.0
1,80,14.0,2,4,0,0,0,2,609.65
1,80,13.3,0,18,3,0,1,0,309.26
1,78,14.0,3,10,3,0,7,1,270.0
0,80,15.6,2,24,5,0,0,2,611.77
1,80,14.0,2,4,0,1,0,2,529.99
0,78,15.6,2,231,22,2,0,3,650.0
7,53,15.6,2,29,3,2,0,3,937.99
3,76,13.3,2,0,3,1,1,2,569.52
2,77,15.6,2,66,220,0,70,2,374.99
3,80,14.0,2,23,5,0,0,3,459.95
3,80,14.0,5,34,23,0,4,2,285.96
1,80,14.603122508636531,0,38,181,0,1,1,190.0
0,79,14.603122508636531,0,29,3,0,71,2,745.98
4,77,17.3,2,4,0,0,0,2,760.0
1,71,14.0,2,13,0,0,0,2,775.0
3,73,14.0,0,29,2,0,0,3,549.99
1,74,14.0,0,16,0,0,0,4,879.99
1,79,14.0,0,4,3,0,0,3,650.0
14,77,14.1,0,4,3,0,1,2,418.75
1,77,15.6,0,7,0,0,0,4,99.99
0,76,14.0,0,16,3,0,0,3,899.0
2,80,15.6,5,66,5,0,0,2,395.0
1,74,15.6,2,5,166,1,0,4,440.48
1,74,15.6,0,230,166,1,4,4,807.46
1,71,14.0,0,16,0,0,0,4,221.8
25,72,15.6,0,4,3,2,0,2,849.95
1,78,14.603122508636531,5,38,181,0,1,1,195.0
0,79,14.0,5,33,5,0,0,2,309.99
1,77,15.6,2,66,5,1,0,3,349.99
2,79,17.3,2,6,0,0,23,2,495.99
1,80,15.6,2,4,0,0,0,3,807.99
11,77,15.6,2,23,253,0,0,3,549.0
1,79,14.0,3,1,3,0,1,1,245.0
4,80,15.6,5,33,3,0,0,3,294.99
3,65,14.0,3,9,3,0,0,0,656.59
0,80,14.0,5,34,23,0,4,2,269.0
0,80,15.6,2,33,0,0,0,3,319.99
1,73,13.3,2,130,166,1,0,4,819.21
14,80,14.1,0,4,0,0,0,3,299.99
0,80,14.0,2,51,3,1,1,2,404.95
1,71,14.0,0,18,5,0,0,0,269.99
3,78,15.0,0,14,81,0,0,0,532.99
3,79,15.6,1,220,3,1,1,2,614.78
9,79,15.6,2,4,0,0,0,3,604.99
1,73,13.3,2,198,166,1,0,4,698.82
3,74,15.6,2,14,0,0,0,2,619.99
1,79,14.0,0,10,3,0,0,1,255.0
1,80,14.0,1,9,3,1,1,3,799.99
1,73,13.3,0,14,0,0,0,2,611.99
1,78,15.6,0,13,0,0,0,3,599.99
1,73,13.0,0,4,50,0,0,1,281.99
1,79,13.3,2,4,5,0,0,2,579.99
2,80,15.6,2,33,5,0,0,3,412.49
3,76,17.3,2,33,5,0,18,3,311.39
1,79,14.0,0,16,0,0,0,2,995.0
0,80,15.6,0,7,0,0,0,2,805.22
0,78,14.0,2,33,5,0,1,2,389.0
2,76,15.6,2,25,5,0,0,3,412.49
0,78,15.6,2,23,5,0,0,2,900.0
1,77,14.0,1,9,3,1,1,2,199.99
3,77,14.0,2,9,3,0,4,0,325.09
3,77,15.6,2,247,254,1,1,2,869.99
0,79,15.6,2,67,20,2,0,2,879.99
3,75,14.0,2,14,0,0,0,3,899.99
3,79,15.6,0,14,3,1,1,4,666.46
1,77,14.0,2,46,0,0,0,3,475.0
3,76,15.6,2,4,0,0,0,2,489.47
2,78,17.3,2,4,9,2,0,2,859.0
1,73,15.6,2,6,9,2,0,2,875.55
3,79,15.6,2,4,0,0,0,2,415.0
5,79,12.4,2,46,0,0,8,2,635.0
3,80,15.6,2,6,0,0,0,2,649.95
1,79,13.3,2,16,0,0,0,2,579.0
1,78,15.6,5,126,5,0,4,2,499.0
0,79,15.6,2,96,5,0,0,2,384.0
1,73,15.6,2,230,166,1,4,4,803.99
1,75,15.6,9,46,166,1,0,4,703.13
2,76,13.4,0,248,12,2,5,2,499.0
3,78,14.0,0,39,17,0,0,1,299.0
1,79,15.6,0,4,0,0,0,2,499.0
3,76,14.0,0,14,0,15,5,2,950.0
5,79,12.3,2,33,0,0,40,3,599.99
1,77,13.3,0,14,0,0,0,2,999.95
1,74,14.0,0,6,5,0,0,0,575.96
0,80,15.6,1,34,3,0,1,2,999.0
1,54,14.0,2,4,0,0,4,2,649.0
1,79,14.0,0,10,3,0,0,1,275.0
1,80,14.0,0,220,3,1,1,3,599.0
1,66,14.0,2,23,5,0,23,3,330.16
3,78,14.0,3,39,17,0,0,1,350.0
4,79,15.6,2,23,5,0,0,2,488.0
0,79,14.0,2,23,3,0,0,2,625.0
2,76,14.603122508636531,1,9,3,1,1,2,314.5
5,79,12.4,2,23,5,0,8,2,599.0
0,73,15.6,2,218,5,1,28,2,347.0
7,79,15.6,2,249,13,1,7,2,649.99
3,80,14.603122508636531,0,250,5,1,1,2,849.95
0,75,14.603122508636531,2,38,97,0,4,0,242.1
1,76,15.6,2,230,166,1,4,4,849.21
4,76,17.3,2,251,9,1,0,2,785.0
11,76,17.0,0,14,0,0,10,2,950.0
13,78,14.603122508636531,1,9,3,1,1,2,429.0
0,70,13.3,0,158,48,2,5,2,989.0
3,79,14.0,2,25,0,0,0,2,525.0
0,80,16.0,0,7,3,0,1,2,873.26
0,75,14.0,2,252,15,0,0,2,799.0
3,76,15.6,3,16,0,0,0,3,328.0
1,79,14.0,2,4,0,0,0,0,508.68
3,70,15.6,2,33,5,0,4,2,400.0
5,80,13.5,2,253,66,0,3,2,499.0
1,66,14.0,2,4,0,0,4,3,589.0
1,78,15.6,2,1,3,0,1,2,668.88
3,78,15.6,5,18,3,2,57,3,594.99
1,76,15.6,2,16,0,0,0,4,899.99
3,71,14.0,0,254,3,4,28,2,911.45
2,79,15.6,0,255,11,2,22,2,926.0
2,78,15.6,2,33,5,0,0,3,289.22
1,79,14.0,1,246,3,1,1,4,731.17
7,80,15.6,2,23,22,2,0,2,649.0
5,79,13.3,2,23,4,0,3,2,549.99
4,80,14.0,2,182,15,0,4,2,369.99
1,76,14.0,0,16,0,0,0,4,899.99
1,79,15.6,5,230,166,1,4,4,758.76
1,77,15.6,5,230,166,1,4,4,764.57
1,75,15.6,2,230,166,1,4,4,813.27
0,78,14.0,0,252,15,0,0,2,843.0
1,68,13.0,0,18,91,0,0,1,441.99
3,79,15.6,2,25,5,0,0,2,349.99
1,68,14.0,3,14,0,0,0,2,350.0
1,80,14.0,0,18,2,0,1,1,310.0
7,79,14.0,0,18,45,2,0,3,699.99
1,74,15.0,0,4,0,0,0,4,799.99
4,79,14.0,2,66,5,0,0,2,329.99
3,73,15.6,0,6,0,0,0,2,963.42
2,79,15.6,2,33,5,0,0,2,399.0
4,79,15.6,5,78,2,0,0,2,319.0
0,77,14.0,2,4,0,0,0,3,699.99
1,80,13.3,0,18,2,0,0,3,599.0
3,80,14.0,2,2,2,0,0,2,699.99
3,76,13.3,3,18,2,0,0,2,799.99
1,70,13.3,2,244,166,1,0,4,819.21
1,68,14.0,1,9,3,1,1,2,799.99
3,76,15.6,2,5,5,1,0,2,327.49
3,79,13.0,0,4,0,0,23,2,949.99
1,79,13.3,2,4,5,0,0,2,589.99
1,69,15.6,3,16,0,0,0,4,49.99
3,76,14.0,0,4,3,1,1,3,999.95
7,78,15.6,0,14,255,2,0,2,249.49
1,78,15.6,2,4,5,16,1,2,459.99
1,79,15.6,5,47,5,0,4,3,269.0
1,75,15.6,2,256,0,0,0,2,895.0
3,68,14.0,0,9,3,0,0,0,634.49
4,79,15.6,0,16,11,2,0,2,849.99
1,76,15.6,5,230,166,1,4,4,813.27
3,78,16.1,2,4,9,2,0,3,790.9
4,79,15.6,2,231,22,2,0,2,669.75
3,80,14.603122508636531,0,23,3,1,1,3,649.99
0,74,16.0,2,189,43,0,5,2,795.0
3,77,15.6,2,66,5,2,4,2,349.75
3,77,13.3,1,46,3,1,1,2,671.18
9,76,15.6,0,16,0,0,0,2,299.99
0,78,15.6,2,33,5,0,4,3,400.0
1,67,14.0,1,9,3,1,1,3,799.99
1,77,14.0,1,9,3,1,1,3,679.99
0,80,16.0,1,174,3,1,1,2,917.26
1,78,15.6,0,257,0,0,0,3,995.0
0,72,14.0,2,2,91,0,0,1,239.99
1,75,14.0,2,244,0,0,0,2,675.0
3,70,14.603122508636531,1,9,3,1,1,2,89.99
1,73,15.6,2,230,166,1,4,4,805.14
1,70,15.6,0,230,166,1,4,4,776.16
1,70,15.6,2,46,166,1,0,4,455.18
0,78,14.0,2,9,3,0,4,0,373.19
1,69,15.6,0,16,0,0,0,4,999.99
0,80,15.6,2,6,0,0,0,2,579.99
1,78,15.6,3,4,5,0,0,2,853.99
1,68,14.0,3,16,256,0,0,1,486.99
5,78,13.5,2,4,0,0,3,2,824.0
3,79,14.603122508636531,5,34,3,1,1,3,181.94
0,79,14.0,0,27,15,0,5,2,972.47
0,67,14.0,2,9,3,0,4,0,289.99
0,75,15.6,2,14,0,0,0,2,0.99
0,73,14.0,0,16,0,0,0,3,728.83
1,76,17.0,3,69,6,2,0,1,675.0
3,77,17.3,2,258,15,0,7,2,479.49
2,65,15.6,2,33,5,0,0,3,323.31
1,73,15.6,5,230,166,1,4,4,843.42
4,72,11.6,7,34,3,0,1,2,180.0
3,79,15.6,5,34,3,1,1,4,262.26
4,78,14.0,2,4,0,0,0,2,157.4
3,77,15.6,0,18,4,0,0,1,445.0
3,79,15.6,2,0,0,1,0,2,439.99
1,76,14.0,0,16,0,0,0,4,999.99
9,80,15.6,0,7,0,6,1,4,699.99
1,71,14.0,0,187,0,0,0,2,699.99
1,78,15.6,0,2,5,0,4,4,399.99
1,79,14.0,0,148,50,0,5,1,700.99
1,80,14.0,3,7,166,0,0,3,955.0
0,80,15.6,2,12,0,0,0,2,907.7
11,80,14.0,0,6,0,0,5,3,800.0
5,77,12.4,2,4,0,0,1,2,569.99
3,79,15.6,2,66,5,0,25,3,359.99
1,75,17.0,2,23,5,0,5,3,999.0
0,80,13.3,0,4,3,1,1,4,647.66
3,78,14.0,0,14,0,0,0,2,899.0
4,80,15.6,0,7,0,0,0,2,955.71
1,79,13.3,1,174,3,1,1,0,688.77
3,79,14.0,0,66,5,0,0,3,974.99
5,80,13.5,0,4,0,0,3,3,799.99
3,78,14.0,0,14,209,2,5,1,754.99
1,76,13.3,1,9,3,1,1,2,729.99
0,79,16.0,0,7,0,0,5,2,942.55
0,77,13.3,5,66,5,0,0,2,450.0
0,76,15.6,2,23,5,0,0,3,483.96
3,80,14.603122508636531,0,16,0,0,1,2,939.06
5,79,14.603122508636531,1,9,3,1,1,2,549.99
4,55,14.0,2,23,5,0,0,2,360.98
1,78,14.0,0,16,3,1,1,4,534.86
1,79,14.0,2,244,0,0,0,3,589.99
1,65,15.6,0,9,3,0,0,0,620.19
1,78,14.0,0,6,0,1,0,3,849.99
7,79,15.6,2,4,22,2,0,2,800.0
4,75,15.6,2,23,5,0,0,2,469.99
2,79,14.603122508636531,1,51,3,1,1,2,254.24
1,77,13.3,0,16,0,0,0,2,250.0
1,79,15.6,2,230,166,1,4,4,758.76
1,76,15.6,5,230,166,1,4,4,808.63
1,78,15.55,0,6,80,2,0,0,611.99
7,80,14.0,0,14,0,0,0,2,779.46
5,77,13.5,0,29,66,0,3,2,799.0
4,79,14.0,2,4,0,0,0,2,108.98
2,80,14.0,2,6,0,0,11,3,675.0
1,77,13.3,2,4,0,0,0,3,529.99
0,78,14.0,0,18,91,0,0,1,316.99
4,77,15.6,2,23,9,2,0,2,799.99
3,67,15.6,0,9,3,0,0,0,640.99
1,80,14.0,0,14,0,0,0,3,799.0
1,71,15.6,3,16,5,0,16,4,299.99
1,80,15.6,0,201,0,0,0,2,995.0
2,79,15.6,2,66,5,0,0,3,299.88
0,78,14.0,0,12,0,0,33,2,931.88
1,68,14.0,0,151,46,1,0,3,894.0
3,72,14.0,2,10,3,1,1,4,359.0
0,76,14.0,2,4,0,0,0,2,879.99
0,79,14.0,5,112,172,0,4,1,175.0
3,80,14.603122508636531,1,117,3,1,1,3,830.0
